Cleaned_Text,Rating
paradise sweet tooth tempteys makes ice cream shakes awesome sweeps feet although bit cramp seating space yet sometimes wait worth make really thick icecream shakes worth trying naughty nuttela recommendation side head late night treat gang sure wrap day happy note,5
bdhd,5
delivery man good knows way exactly,5
amazing,5
bad packaging almond feasts barely one almond,2
worst packing milk shake leaked outside,1
ordered icecrem tempteys dint icecrm shake happenning arround ordering ectra money hungry,1
ordered ferrero rocher choco shake soo yumm thanks tempteys,5
great service,5
good oreo shake,4
nice cool place thickshakes milk shakes use gelatos making choco brownie shakes recommended always trying healthier options suggest ola granola service place appreciated instagramcom,4
didnt received order,1
oreo shake bit disappointment brownie shake always lived expectations,4
place located close hotel radisson minutes walk staying choose place meet friend got nice decor seating comfortable relaxed customers inside place one hour stay ordered coffee latey shake rs friend ordered coffee caramelo shake rs shakes really nice thick made blend lots ice cream caramel coffee topped whipping cream second visit place tried go guava shake rs favorite tasted awesome plenty ice cream blended guava topped guava crush epicureantalescom,4
awssommmeeeee,5
better,2
shakes really good tried chocolate munchy stake like munch perk shake youd like ambience also pretty cool unlike shake shops guys lot items menu,4
paid extra choco chipsand didnt even find single chin insideits disgusting already mentioned instructions likeplease dont forget add onsstll forgot,1
ordered mango moon taste proportional felt like yoghurt less mango problem avanlanche base shake tempteys otherwise gelato base shakes always good,4
dont feel taste flavour ordered,2
always awesome,5
got products,2
average ordered times could definitely improve food quality deliver food quality always average fast food terrible dont know make fast foods pastries could considered,2
good ultimate taste cake good friend happy birthday cake tasty yummy packing quantity also good delivery boy also polite,5
ordered chicken tikka burger ks bakes burger super sweet something one would expect chicken tikka burger also chicken cooked well didint seem tikka pieces way bread sweet sweet fragrance dont know speciality serve sweet burgers didnt liked bit st burger order k bakes would recommend anyone order burgers sure one thing burgers sweet quantity good though,1
